L_1	L_2	L_3	L_4	L_5	L2_1	L2_2	L2_3	L2_4	L2_5
chr2:209685627-209685891	-0.314995484925427	-0.0745039886519306	0.123260661982507	0.196514735407474	-0.251348353944882	0.361897415611009	0.228369822326328	0.633594518013972	0.670305304188087	0.460609130759206
chr2:210300166-210300430	-0.727571984844161	-1.4602333714472	-0.945009303695894	0.172728602141209	-1.04758000066818	-0.349646875362562	-1.30827426821478	-0.781820528417207	0.417460374681344	-0.778493861094531
chr2:210300394-210300658	-1.78642046318277	-1.0328039278073	-5.19085181461743	-2.31734320178445	-2.77776748947166	0	0	0	0	0
chr2:210302474-210302738	-1.00939571507037	-1.19379840126752	0.901936205464192	-1.28646034013434	-1.26090848527987	-0.734010161758376	-1.14025437608871	1.22063291940481	-1.14629305742603	-1.00611604792567
chr2:210309404-210309668	-0.444738309131326	-0.251678673927225	-0.531440195662479	0.254982060249534	-0.577072300322996	0.827639479515812	0.752799946125274	0.781059026820175	1.38249944744028	0.426124284620193
chr2:210317434-210317698	-1.97352373293567	-1.23417365149328	-2.21708383421111	-2.06878022009914	-1.46733797608577	-1.32256303566392	-0.853372749029741	-1.58284719898563	-1.4412868276594	-0.738867358228068
chr2:210392404-210392668	0.149843385089467	0.171762112750162	-0.304887560612854	-1.29560890128637	-1.25236794989564	0.382517958560379	-0.037288960986311	-0.351521378430787	-1.36263569669023	-1.09632501944046
chr2:21043313-21043577	0.649839080725031	-1.72818582236099	-1.30993307320376	1.2567789364257	-0.788387690871066	0.111273710652104	-2.46839746239309	-2.09204481139734	0.347154371845683	-1.41782288256966
chr2:21047425-21047689	-1.86664638307346	-2.20807025628854	-1.44534353762952	-1.51441541576252	-2.00559121888272	-2.08055051434901	-2.59056925776898	-1.77374875941174	-1.8709183713872	-2.23291827699852
chr2:210539866-210540130	0.0448066435069147	0.455485676983133	0.339316044034346	0.166917528070727	-0.100521177207239	0.282820748221135	0.381074853244503	0.388289831923232	0.122506719080203	-0.0499795930335494
chr2:210548402-210548666	0.375959346373626	0.0432681395043483	0.150760730085942	1.37672013857736	-0.65139291270123	0.798622340937662	0.0188808926446559	0.439709997289424	1.6596421253634	-0.291448089206472
chr2:210558627-210558891	-0.681880588380827	-0.542730569694978	-0.914150942492435	0.242914127822936	-0.046896314899862	-0.348517202906559	-0.389051914351494	-0.575897532257511	0.436124913794489	0.300663632902577
chr2:21070963-21071227	-0.456818007448645	0.0620993587181683	1.14771436180584	-0.703245780220839	-0.974141678165147	-0.164431801380897	0.391376206113111	1.48809384049955	-0.697634624195037	-0.597693153426896
chr2:21096195-21096459	-1.93357722126798	-1.53072491296423	-1.86037730378022	-2.05747027596427	-2.28868048075347	-1.90903436704635	-1.59029710754544	-1.88995915553009	-2.24289670763788	-2.12383808664668
chr2:21104000-21104264	-0.391415609706896	-0.876159720088248	-1.89974074611203	0.169010757912059	-1.31910187276215	0.155141019843297	-0.656965625896327	-1.24222586113424	0.764015441928467	-0.819425798583359
chr2:211900371-211900635	-1.55738462124183	-1.15486521847275	-1.08741461846674	0.434515281510424	-1.43999676087411	-0.54563812730301	-0.263297529246094	0.0303708233730287	1.60425280262925	-0.466579533913197
chr2:212530587-212530851	-0.475167644742741	-0.240789107607525	-0.319465755317048	0.16129247516971	-0.447528179085994	-0.0962811547000682	-0.323318246919878	-0.136077117948829	0.413098964208307	-0.156478663828767
chr2:21270396-21270660	-0.685816820597242	-0.652864174471572	-1.45575121866558	-1.59816675082692	-0.472332666541918	-0.544223748293987	-0.721976584188648	-1.43943393835639	-1.6426903849086	-0.457840739186977
chr2:21288760-21289024	-0.0506772083140685	-0.112433391691785	0.0967682775700906	0.576528184529507	-0.0401864528591808	-0.0879834287465096	-0.376571750333037	-0.047018807673243	0.287111308173723	-0.117291638733139
chr2:21290331-21290595	0.0823812884846122	0.0390420386356891	0.0709024325098182	0.124201864472403	0.163812402274124	0.255226995007369	-0.00694981612140466	0.0306386142497907	-0.000196894668491697	0.308315582328552
chr2:212975041-212975305	-2.09522869243969	-0.250973907617771	-2.11325721133765	-2.18859802041778	-2.2971460091086	-1.71158394432936	-0.0742583348156704	-1.82443486933259	-1.93001049076422	-1.76755279807057
chr2:21330763-21331027	-0.498497645497377	-0.777120165467266	-0.561225640400863	-0.0974354679958485	-0.880272555932883	-0.807173200136349	-0.846572701187795	-0.753461649546321	-0.381596978252672	-1.13166930701239
chr2:213847192-213847456	-0.240237130233458	-0.191347999704659	0.244222639876459	-0.00353348955222226	0.42833797689063	-0.051247410069842	-0.26535773019887	0.277939643556335	0.0170833650211631	0.396155831380354
chr2:21396022-21396286	-0.549386478656959	-0.790786454648002	-1.17208499478257	-0.876486509817164	-0.641508440181205	-0.719515290425108	-1.00774875970926	-1.42536919303727	-1.27331188270533	-0.656044598297198
chr2:214489512-214489776	-0.0486372594246928	0.00283640580143661	-0.399449424812991	-0.033754169391784	-0.434830433185323	0.659721468634709	0.372202974546615	0.24994956053679	0.519054439846163	0.0929083829841446
chr2:215247387-215247651	-0.248523721492518	-0.0997559679006589	-0.812375627768164	-0.370375480028384	-0.849103225690856	1.12946440397532	0.622516728377242	0.542983166963432	0.524895631150828	0.00964797970452927
chr2:215530993-215531257	-0.341696260044016	0.0291695534474341	-0.20001642311072	-0.0313488529493013	-0.153286931699158	0.0898832702750668	0.417702137995483	0.160444367692376	0.373940845910093	0.0552145047096052
chr2:215573909-215574173	1.29705459544661	1.08960577908188	-0.486842661203703	-0.878525378148898	-0.342390367054609	1.78925705499191	1.22280778973884	-0.230423469606527	-0.514320244228971	-0.167959253517663
chr2:216079355-216079619	-3.59592684640386	-2.76866750915078	-2.68741595809173	-3.44761445471256	-3.17156709990037	-2.991321566264	-2.55503954946156	-2.10742695109122	-3.14669143162383	-2.771567042668
chr2:216464148-216464412	-0.330616710237178	-0.342580851827827	-0.549451502695393	-0.321613749634101	-0.686686234993509	-0.45125904558432	-0.760859558874566	-0.859541667873612	-0.583060069834181	-0.830630276827983
chr2:216546944-216547208	-2.14909071166752	-4.00003632651326	-3.42348822122492	-3.533977496814	-3.58943691499096	-2.65606621616139	-4.92307365197065	-4.06261733600002	-4.32543981632866	-4.05612750015397
chr2:216616007-216616271	0.0627317166627651	-0.184549262832649	-0.238791998099217	-0.158179973771989	-0.889605897117114	0.130844356300803	-0.161227236388981	-0.289486097389939	-0.374297500249173	-0.93673350235134
chr2:216881141-216881405	0.279395620555542	0.140169775713422	-0.370225727790874	0.258330973034686	0.0624678605383977	-0.186843846584579	-0.400458740330487	-1.00613649323267	-0.306155779196528	-0.44968580794754
chr2:217075320-217075584	-0.737539352632245	-0.979629404792789	-0.604103823102957	-0.546541035233076	-1.01369841513498	-0.999736974072832	-1.47976160465774	-1.04894844748619	-1.10697515104348	-1.31171098364557
chr2:217383040-217383304	-3.05818104752072	-0.459835237254816	-2.72779368354829	-1.72212356524172	-2.62257842578451	-2.50895452792452	0.168037558938453	-2.28458001346117	-1.14991520630539	-1.74964240932905
chr2:217604368-217604632	0.647158904474251	0.753087511046889	0.756409842049041	-0.140582072051776	0.0261729998887856	0.224763625599931	0.0209611356043519	0.246506203206658	-0.879450572931763	-0.324520392628497
chr2:218578069-218578333	-0.416073013658866	1.19174858321991	0.156406966501616	-0.520068186028477	-0.567642515728592	-0.159424898992576	1.49668021804053	0.464414891784203	-0.0858705994109445	-0.135893310428332
chr2:218656176-218656440	-0.614717083642465	-0.484417205228643	-0.350588571685282	-0.709179927495254	-0.264898901807026	-1.19290156753366	-1.27331203096144	-1.08500212247653	-1.56228037039849	-0.886829024708124
chr2:218755511-218755775	-0.199250282846154	0.200101573945444	0.0616483512972089	0.121107774671195	0.0314345441212618	-0.404001454343578	-0.273950376495621	-0.313733455257496	-0.375055154755598	-0.199533588094965
chr2:218756150-218756414	2.07859190922328	0.347581925609919	0.536028067805343	-0.0141929293896796	1.10602592504552	2.19121804396272	0.10038350460011	0.475856427490486	-0.154803726562695	1.08777018554184
chr2:219362772-219363036	-1.91850675184678	-1.24646969094764	-0.88473391881396	-1.22743474356435	-2.55869244102019	-1.95329465614342	-1.74417651092248	-1.14835809169831	-1.45392655316597	-2.56884571442535
chr2:219689313-219689577	0.436725182482745	0.577599458848174	0.551436996051532	2.09034951852241	0.991548421852156	0.125284908126947	-0.000715894189331953	0.0063156833390016	1.4231992172749	0.689702056072491
chr2:220442311-220442575	-0.0832427131227269	-0.208471484314996	0.0261420245031712	0.078050932484068	-0.0634612010669144	-0.201734921582115	-0.425662680997208	-0.0818606139995438	-0.122380907990418	-0.0223808287949007
chr2:22056192-22056456	-1.72011157436712	-0.594651599402888	-1.723711339551	1.24598326205711	-2.06939897664658	0	0	0	0	0
chr2:220941504-220941768	-0.355250543281896	0.0748421940397462	0.236467439947982	-0.0564902893568669	-0.518490142421694	-0.304290171797663	-0.101381888036774	0.400770866838596	0.0316423911786365	-0.548775344609299
chr2:220961283-220961547	-2.43892808175278	-1.9114183851094	-5.23863134771516	-3.19775537181957	-3.65707732929343	2.03331493664555	0.171301865447295	-0.466215861587476	-0.991534206677739	-1.98837350297135
chr2:221074099-221074363	-0.304565888096654	0.134586613095865	-0.132163685477512	0.434857511828546	-0.257551124263618	0.14747261763858	0.319019633119355	0.220726980948412	0.704618816825737	0.108758769491726
chr2:222399060-222399324	-0.454462542170368	-0.878621539540812	-0.836657982791626	-0.624885441522672	-0.761616377788484	0.148895448703805	-0.518406651700825	-0.269251327461979	-0.134648495233498	-0.229756609968254
chr2:222738599-222738863	-0.517784479549801	-0.530055754376712	-0.689171580817531	-0.450446145953669	-0.533187237925659	0.076161398572679	-0.308468439295274	-0.21073589197479	0.109918722739	-0.0642256448901884
chr2:224101913-224102177	0.37542432847582	-0.315478182614316	0.774185456773203	0.711683993895185	0.596503459886075	-0.117341606704785	-0.98137201824194	0.0949665308153324	-0.00575772705076573	0.00773021197387874
chr2:224449528-224449792	-0.389784038927665	-0.378173302062144	-0.223083627124959	0.690234525486997	-0.0898784223164937	-0.222168798149491	-0.558039125846347	-0.126403187097005	0.609163136641552	-0.332464967698099
chr2:225435721-225435985	-0.919757622226499	-0.409680357472358	-1.14165760424463	-0.867453737157784	-1.69065405972199	-0.0670341473856138	0.330498357687759	-0.184798316159731	-0.167712688442604	-1.00958553311319
chr2:226087386-226087650	-0.643177371358494	-0.36082777667361	-0.163194164371615	0.506198502321985	0.25063958429869	-1.16256692270275	-1.10825598056953	-0.833267682399451	-0.311802579708128	-0.129926878583818
chr2:226320422-226320686	-0.999021556633074	-0.818125566554986	-0.384364774767125	-0.489218323182372	-1.57546162994868	-0.669620949765139	-0.840638047405805	-0.258829504926444	-0.518650123148933	-1.33117982205109
chr2:226352988-226353252	-1.65832510952912	-0.110737635503801	-0.721686303507112	-0.717620597495081	-1.37368594014751	-0.988660930801099	0.292248587135494	-0.240603062976087	0.0234953075070633	-0.993713147156666
chr2:226540373-226540637	-0.996803611624263	-0.0192012461508405	-0.14165721441873	-0.575786261297999	-1.08343316109323	-0.708296680246545	0.181356515107507	0.0292812786406426	-0.426463331409874	-0.696683149818994
chr2:226674373-226674637	-0.208818054216285	0.0859747898789969	-0.853988122824095	-0.569947995402006	-0.614084166355249	0.181482296687765	0.225774666626492	-0.496943320240587	-0.331759195670472	-0.480301620978941
chr2:227227693-227227957	-2.23317139883666	-0.624899831459584	-2.30476653072837	-1.54209939055423	-2.28108712362623	-2.00171752592541	-0.731247505575419	-2.23055260255262	-1.19552377987082	-2.08523021761265
chr2:227314249-227314513	-0.209509537735983	0.036034443604398	-0.395449058726378	-0.250285173701435	-0.37686460413774	0.385728007262592	0.526727405752997	0.217517982578371	0.383045132122538	0.376240749993956
chr2:227875956-227876220	-0.592820399301705	-1.41139839406311	-0.301040811183049	-0.818385416251623	-1.07828524556518	-0.0178206435456241	-1.34878123870587	0.0165735918042582	-0.833049590809633	-0.959166672338704
chr2:227877739-227878003	-0.334887348593332	-1.22381800772826	-0.506889496097596	-0.424921729768388	-0.326720632131875	-0.651430112071714	-1.86455984936661	-1.07761651491327	-1.21240913704084	-0.694962840911839
chr2:228181301-228181565	-1.74168434684507	-2.71808158714009	-3.1413264052018	-3.04177373415563	-3.19950082132182	-2.39573705921768	-3.20690315784825	-4.11204334118596	-3.90413221435846	-3.79399855635091
chr2:228348442-228348706	0.0098322202993506	0.109190507368717	-0.199660322313835	-0.0968991535259993	-0.465002464449288	-0.0917614988148057	-0.106562164213457	-0.402378745553631	-0.314587513905025	-0.619734117559937
chr2:228427010-228427274	-0.34874313062854	-0.952321643710061	0.275504927164544	-0.273844074804808	-0.916335989122952	-0.540996580494628	-0.979862581884094	0.216936823750577	-0.497276876474647	-0.994825707755206
chr2:228649888-228650152	-0.443023886006874	-0.53402502625401	-0.804366108615839	-0.338010392280965	-0.577536302080852	0.496887019470222	-0.128267973704866	0.0978160655070824	0.100006040226088	-0.0954872800555184
chr2:229084056-229084320	-1.02813329972463	-0.363911758482666	-0.598922501430466	-0.615901368938442	-1.47248677300959	-0.884437969261854	-0.336294944732703	-0.579111139672168	-0.631156915344984	-1.26735526543955
chr2:229485584-229485848	-0.653979221408786	-0.96796580971345	-0.320945464387448	-0.587940566750163	-1.00965879139297	-0.0865918632677794	-0.347358408672407	0.149423257993025	-0.0156347088723509	-0.494228488102
chr2:229713444-229713708	1.04011133540711	0.404973108493317	0.718645461901174	1.48271961549611	0.36864193994679	0.0366662073001002	-0.868597413965021	-0.63970947875246	0.240898590595866	-0.287196588753273
chr2:230170280-230170544	-0.208488564421332	0.0663402307180607	-0.23894378628965	0.0443357284424574	-0.441540313816073	-0.23712478681077	-0.330037545126085	-0.459397765964318	-0.257026683837236	-0.669033328192919
chr2:230512938-230513202	-0.302028650850663	-0.371177542084674	0.250243060535677	0.0720656620864464	-0.495999069110588	-0.482685956435016	-0.892916110143054	-0.145695086778172	-0.396221499207984	-0.585741159781903
chr2:230519933-230520197	-0.446995622258414	0.336084806799215	-0.207477800332979	1.19738414998865	-0.526735441119212	-0.182178016079692	0.361482916523942	-0.033267835677734	1.25354611863151	-0.709467866565466
chr2:23069479-23069743	0.302936592720958	0.216223771880938	0.0161965952815343	1.36243434010165	-0.108796374803684	0.188660624062619	-0.098787369496973	-0.204886150006553	1.03202861448509	-0.213759534495206
chr2:230757212-230757476	-4.04716172042756	-2.82511768974391	-2.85993520236549	-2.87192511959173	-3.18785188924748	-4.2326231685482	-2.96871176049875	-2.71495762008999	-3.08458613301704	-3.30211357667219
chr2:230784510-230784774	-1.3100190830065	-1.78052686012892	-1.66577128594186	-0.902845581936007	-1.47670541245556	-1.05393022313392	-1.73851322730717	-1.55512879629214	-0.687791012319424	-1.50870448780716
chr2:231034525-231034789	-1.06887125697731	-0.782197828002746	-0.683972914064008	-0.96089391518425	-0.8058012279931	-1.05219031510034	-0.993293550921523	-0.79037734224128	-1.16967803527377	-0.736359878763898
chr2:231212541-231212805	0.43079955529469	0.385362100967882	-0.0693472512745595	1.02679714807871	0.0868451321282112	-0.384443012066819	-0.460374836012392	-0.913752943414907	-0.0138549825705528	-0.506958398962991
chr2:23123015-23123279	0.182745481957945	0.0836540341318491	-0.00513864167609614	0.664408262432077	-0.19834324654542	0.0834340810450944	-0.0964170647235595	-0.0850291029358976	0.334755608400641	-0.326998575199783
chr2:231370303-231370567	1.02928009123482	0.704730712470785	0.149096574550148	-0.0166852918219191	1.03689502127653	0.394640229584067	-0.184845440589106	-0.428655218508906	-1.00684481607266	0.499304159178825
chr2:231533740-231534004	0.221436586668556	-0.0695211572805732	1.35530743909986	0.628447610417973	0.25075254064512	-1.15835964060877	-1.68561013347249	-0.020310025978465	-0.955271549823372	-0.532446421170222
chr2:231541836-231542100	-4.52903625581658	-4.58612976715902	-4.32697324418092	-3.8470526468362	-4.02562759494717	-4.68613675836338	-4.71325937009462	-4.63205670974374	-4.27494246461595	-4.18560239745993
chr2:231545457-231545721	-0.368143849974756	-0.684044371380873	-0.82678282133793	-1.73135539480226	-0.626284553590388	-1.03021152175094	-1.31195152480346	-1.45271579593495	-2.73598558514146	-0.976230614999023
chr2:231688568-231688832	0.62905812143829	0.582799488664763	0.530663122990168	1.34170698435774	2.34065443256031	-0.152093974380909	-0.528496146191637	-0.478569093158634	0.240236174793788	1.34937627955991
chr2:231931116-231931380	1.04811811888371	0.982002496442791	0.890588447611209	1.25105359073107	0.767521683773329	0.772394956580178	0.392871772337227	0.450823624180998	0.741993402444448	0.527767146273213
chr2:23208670-23208934	-0.706483011347973	0.811653647082165	-0.748563183794437	-0.373197620776837	-0.7391239800484	-0.761643714914012	0.473479159709148	-0.867780767195443	-0.754463092933335	-0.836636814039116
chr2:23212281-23212545	-0.531742707080435	0.659341669940369	0.631925296754804	0.120448479491813	-0.222113539376441	-0.90411210034796	0.0827710733241466	0.152830656084041	-0.41058541896633	-0.488666240888891
chr2:232444279-232444543	-1.46224555034314	-1.36442165133396	-1.11109405929314	-1.13904446442758	-0.577885214868745	-2.09797469998494	-2.36572614930379	-1.80240374298744	-1.9137939634782	-0.958466342710316
chr2:232448055-232448319	0.750990634180428	1.47631081860998	2.14623521039737	0.97499099436849	1.77875524166704	-0.0956042036495996	0.305540168427982	1.14338032684945	-0.158416566560254	1.08581492098797
chr2:232574374-232574638	-0.0463550120820929	0.446857476176876	0.382501640457566	-0.31807879997154	-0.146404396515392	-0.0266932021635215	0.22184422303131	0.299557805031264	-0.515378148219092	-0.224502922266872
chr2:232810103-232810367	-2.81064423455325	-3.15982571839312	-2.24754252569263	-2.78253257156733	-2.98010919305069	-2.96715417351283	-3.56538194999128	-2.5136429402346	-3.23480375008768	-3.16679686726773
chr2:232856939-232857203	-1.54482189781268	-0.0169355862027549	-0.807283436005857	-0.868167800263328	-1.45398768895449	-1.57489008637426	-0.2931109450181	-0.961292792862527	-1.195484141882	-1.47969991546541
chr2:232860807-232861071	-0.0480283214959272	-0.053569065914242	0.0780885243242641	-0.344243674787982	0.201213130341706	-0.0636992037755544	-0.424030414124668	-0.120593637585347	-0.772772108216317	-0.0331841732402025
chr2:233153013-233153277	-0.707926153878199	-0.72872424890689	-0.714698158660919	-0.323551343813114	-0.454755401508805	-1.14511350143825	-1.744266329513	-1.28936384647915	-1.31696933699148	-0.941215316021488
chr2:233531665-233531929	-0.384563687609794	-0.184574794724388	-0.896376320500542	0.113851397477441	-0.573811946836478	2.05185611416162	1.50616982157462	1.37223137417768	1.56524747375199	1.00773890154071
chr2:233668932-233669196	-0.846276014673769	-0.339118545919371	-1.06093117498757	-0.526155286743866	-0.97830351387092	0.399782857524739	0.349994806168732	0.249885285966939	0.364901650466666	-0.451460107098347
chr2:233718862-233719126	-1.53853509496969	-0.437835670893565	-0.224455787033077	-1.69226433392401	-1.21341166201445	-2.46078850770552	-1.33789353993914	-1.07814452499481	-2.43855079141791	-1.80006430577113
chr2:233822250-233822514	0.311503672325069	-0.108921390834598	-0.0157388465042245	0.279638054755206	0.197390583026199	-0.462493137987127	-0.931514024350002	-0.685401668694129	-0.595338098104342	-0.210567136365999
chr2:233823672-233823936	0	0	0	0	0	-2.71434544836471	-2.19024543891308	-2.70419976134237	-2.61426001122244	-3.1472017066196
chr2:233977382-233977646	0	0	0	0	0	-1.78187480398998	-0.972710552254748	-0.627822601945939	-2.09379211574161	-1.69717105984981
chr2:234050793-234051057	-2.80117907444416	-2.97341433349502	-2.61302406780367	-3.0177473885728	-3.0219653829878	-3.05433275495019	-3.37684016737854	-2.94366925854745	-3.52504650952718	-3.22547130901078
chr2:234468837-234469101	-2.31914410155708	-1.2798839357501	-2.47058357500376	-2.48644043619428	-2.94787900091592	-2.53223390537969	-1.57839445261845	-2.71985843020248	-3.02295697271636	-2.90175559789953
chr2:234770508-234770772	0.191575060367622	0.550280980678996	0.586570154138011	0.594829034187737	0.407895027294782	-0.0261864958692594	0.198146083858953	0.282592117816261	0.122319194368611	0.135194635133506
chr2:234843700-234843964	-1.48674520482823	-1.66696323283345	-1.84418535477898	-1.90740399478605	-2.26747540203334	-1.71991270390319	-2.13348472611528	-2.13065103116366	-2.35792069073566	-2.2815464210795
chr2:234998138-234998402	-0.927924229069445	-1.34874115703911	-0.786961367900667	-0.78607127465386	-1.23186399443199	-0.697824968638142	-1.35413823274047	-0.745459665716343	-0.700678712950137	-1.30042308480046
chr2:235063840-235064104	-0.398606609758277	-0.175847347326627	0.169950227424912	0.0794618722668733	0.0459547494258177	-1.10957952687347	-0.827287786598016	-0.602690049805722	-0.672630995240277	-0.373673408177633
chr2:235859756-235860020	0.277808394750907	0.162747379811802	0.506669289479326	0.555762931430343	0.533743121436772	-0.120363335302271	-0.426197477355687	0.0354174867512758	0.021929037712768	0.42030817072035
chr2:236239956-236240220	0.476755881023645	-0.829768971961326	-0.0288885458561531	0.577679514178577	-0.672527526931898	-0.0217027075207169	-1.82754650505715	-0.546774632754199	-0.0638377713000183	-0.900611258762818
chr2:236247319-236247583	0.0617865871328863	-0.859161610649366	-1.29844985748263	0.264298991234321	-1.0124768018409	1.23405737255445	-0.36944021414876	-0.559968858767796	0.976945546906303	-0.481654015328633
chr2:236251256-236251520	-0.588284717078812	-0.283968713107159	-0.531664445979395	-0.0569308686029171	-0.474361222821172	-0.299433764796574	-0.327997193321182	-0.355712416161204	0.0383720300292923	-0.262636038396604
chr2:236264009-236264273	-3.79571075466131	-3.44932796260422	-3.39783949809772	-3.86613187270157	-3.46841793916479	-3.78699979159022	-3.64467737907395	-3.52137763496144	-4.02283792679729	-3.43085271983413
chr2:236630349-236630613	-0.116876580043231	0.0589107723691139	0.469989640122817	0.757530680336299	0.526940074519554	-0.499255638708977	-0.7174412734394	0.0702147259426614	-0.00254638143939269	0.0290397389330449
chr2:236736102-236736366	0.767869864244193	0.390316679838627	1.09743483417145	0.649207839493619	0.504916427524316	0.480089432864397	-0.0956896263002564	0.615131483210075	0.0376882062120002	0.204907445535599
chr2:236753387-236753651	0.128752648091286	0.469525260934663	0.733267919217016	0.869480275657203	0.67679551996313	-0.144896761119799	-0.00537994480079456	0.274853754306582	0.360406775309503	0.441312040647692
chr2:236820228-236820492	-0.55483403237211	-0.909492867270514	-0.697292885066138	-1.92022589244198	-1.72391509422806	-1.39204249386056	-1.82004776818587	-1.62590626295737	-3.19513790192265	-2.590325172215
chr2:236828423-236828687	-0.386522499049738	-0.12026871446423	-0.220739697559848	0.0697223732148551	-0.311501640978219	-0.609059014799601	-0.513166614182407	-0.594683168219756	-0.365130743534975	-0.466016578202987
chr2:23724-23988	0.347527047279063	0.615189440577762	0.586100183181791	0.582804742001289	0.832072730320624	0.216222270519904	0.383825364492295	0.390513708229861	0.181233255329359	0.724633207869193
chr2:237550958-237551222	0.955572603621312	1.19649777201556	0.769358596929958	1.56688817520714	0.887038650293883	0.372184400380007	0.396015135155533	-0.0395876460013558	0.569116332524177	0.323392256622635
chr2:237639864-237640128	-0.278689126108775	0.060573677422516	-0.273171239296722	-0.336918174327822	-0.532700559229179	-0.583886855503575	-0.488326090063979	-0.661721852619563	-0.919355819639595	-0.699663807898579
chr2:238138825-238139089	0	0	0	0	0	-2.04617167284974	-2.73915226102695	-2.46677835452692	-2.88267863691761	-1.51887782853581
chr2:238216648-238216912	-0.0793408289166524	-0.178156832900669	-0.13653091527848	0.161212329458356	-0.0642491262833472	-0.263490658136761	-0.572284318995406	-0.418422442474513	-0.276387169215173	-0.224280913302858
chr2:238247221-238247485	0.943935114862031	0.482444129423673	0.957892488508082	0.852887804270394	0.92586328337855	0.244826756487675	-0.508279553887211	0.160750001074086	-0.0140413966304615	0.414663011702983
chr2:238274527-238274791	0	0	0	0	0	-0.246850914242491	-1.01598815471049	-0.905100558155076	-0.14932720251801	-0.697775309124184
chr2:238306331-238306595	-0.0635689246469008	-0.244622393025389	0.355207787155868	0.110994426614907	0.445322896788129	-0.0103879394513005	-0.346710477258015	0.368595704908157	0.150955919593548	0.470800561152164
chr2:238378689-238378953	-0.0206628942639201	0.434660035045967	0.479611981638172	0.0421505477886978	0.834992158416677	-0.127851162290178	-0.0531719604545812	0.142235047402956	-0.466166088077496	0.613317319831666
chr2:238450774-238451038	0.489026826142687	0.420888613959499	0.285603639163554	0.978224917193902	0.402119357073169	-0.115122354602998	-0.578605359459374	-0.430787415613624	0.175943384524919	-0.271040010815039
chr2:239539990-239540254	0.87089988257082	0.999388883958658	1.70410464006349	1.36778135462995	1.26034717546995	0.763213518743994	0.778589298156629	1.53718340108473	1.11311810543148	1.23919957209822
chr2:239691560-239691824	-0.804963380111895	-0.286396008824712	0.0371100609160717	-0.126195345365756	-1.76182701841748	-1.37688776662259	-1.2783156879649	-0.721450140929867	-0.853014677823893	-2.24642250517903
chr2:240153487-240153751	-0.427241012194728	-1.1070077395426	-0.605078324693599	-1.41279335002903	-0.707625449567343	-1.02716446934636	-1.92443243024423	-1.2359727769563	-2.16474880823183	-1.13219940948061
chr2:240194141-240194405	-1.30551848921106	-1.19986081676739	-1.25386517955568	-1.05385789734593	-1.56001154978351	-0.911400125358422	-1.02803586426281	-0.905611687807262	-0.603280520174357	-1.15497450493503
chr2:240293801-240294065	0	0	0	0	0	-0.0179855187320371	-1.4304838876898	-0.0254337925222231	-1.71479067679546	0.395516739142728
chr2:240348841-240349105	-0.0527734181745569	0.247421110880168	0.0545367412573884	0.583686701737894	0.876274805396549	-0.684891696895509	-0.80617053775989	-0.661855555845434	-0.0463323622255693	0.240937804659919
chr2:240596294-240596558	0.570970548252502	0.653413686727058	0.590636204685036	0.585642109982583	0.552902983023423	-0.298858343988534	-0.585552922396246	-0.433781989792124	-0.602051938757872	-0.24190415613195
chr2:240766439-240766703	0.130848991830873	1.03433575776385	0.959129151402745	1.67373150379615	0.700056961786459	-2.24462124752164e-05	0.612629094579214	0.563082203385722	1.06153080919101	0.165460169957916
chr2:240775662-240775926	0.77130980975753	1.35906387888213	0.799779365586351	0.532458823950465	0.903371584627386	-0.0921691093997385	0.183871515183177	-0.250610939455577	-0.514520370566676	0.0322592709278638
chr2:240794029-240794293	1.01622901321194	1.3043355968149	1.15169938724858	1.39265759224847	1.00938753388513	0.394752447634	0.462975025594312	0.373425886958768	0.545868976930086	0.508990756867153
chr2:240856852-240857116	0.155138403585642	0.379712375301933	-0.0157751766903583	0.584893531085797	0.348197519523791	-0.592195665929129	-0.461352189729021	-0.741579832774548	-0.415564303213065	-0.39043954608182
chr2:240857624-240857888	0	0	0	0	0	-1.06018470196919	-0.960638659982285	-0.454254856697419	-1.23577997671487	-0.0915432346043343
chr2:240858361-240858625	0.70872896753383	1.52033043023804	1.84300106240376	0.817417114538812	0.594451972916051	0.334144271957528	0.928817033808508	1.32070126817024	0.12025290191217	0.395794663026026
chr2:240864308-240864572	-0.819571587162551	-0.407796156757391	-0.911786340343485	-0.329602745523387	-0.271015899308254	0.22182120657036	0.209622593501393	0.204720083406549	0.423514539098833	0.360668277544835
chr2:240868881-240869145	0	0	0	0	0	-1.54311545350758	-2.27762181432812	-0.681497586054536	-0.506313392953129	-0.0939151980928862
chr2:240869141-240869405	-0.501851699441467	-0.132769079923918	-0.221680556562905	0.141518176166599	-0.101754504208959	-1.19153314756277	-0.855872113129245	-1.11694311934176	-1.09622703037647	-0.6394072206305
chr2:240874378-240874642	0	0	0	0	0	-1.06636481030964	-1.32221426735869	0.442814001254093	-0.771655101982701	-0.352722995790757
chr2:241590541-241590805	-0.45228863960826	0.28355768159306	-0.667789914434565	-0.697220251933187	-0.112922142343179	-0.670134138563851	-0.150718814344808	-1.08472178268133	-0.981280839726783	-0.678149763829994
chr2:241646935-241647199	-0.618919451357811	-0.849820003502508	-0.382074565904333	-0.282395035139064	-0.793773206278415	-0.594644817183681	-0.95139406783526	-0.440780366081486	-0.572898386739091	-0.75757639135993
