L_RNA1_ratio_scaled	L_RNA2_ratio_scaled	L_RNA3_ratio_scaled	L_RNA4_ratio_scaled	L_RNA5_ratio_scaled
chr20:62132883-62133147	-0.539694662427207	0.275398361116188	-0.800636451322825	-0.361844687503534	-0.0414733829626738
chr20:62179280-62179544	0.117218312077877	-0.0658065486078078	-0.217581713823038	-0.132901627817435	-0.272783388584528
chr20:62185583-62185847	-0.987281857493185	-0.457807422731483	-1.2058616919043	-0.747928568148123	-1.19470334869294
chr20:62234378-62234642	-0.570310848338439	0.138763159301381	-0.228479377063423	0.326010088351769	0.0561265289267033
chr20:62267295-62267559	-0.767802882270958	0.0655305927779679	-0.111294441360413	-0.245871511729797	-0.276723246869691
chr20:62276813-62277077	-1.41412297304661	-2.18558254604956	-1.42555630042164	-0.995988190890896	-2.54990616567085
chr20:62286607-62286871	1.43261739593168	1.5468610813641	0.758470304622263	1.27394121953888	1.07800437280701
chr20:62511977-62512241	-2.32022357427157	-1.34491980554487	-1.91361969522385	-2.52741138465054	-2.48221025250555
chr20:62559208-62559472	-2.54899729539743	-2.97512890932557	-1.74743601152593	-2.47022260741791	-1.68969617480324
chr20:62783305-62783569	0.900598271975604	0.879225903682256	1.08573818967825	1.35775093176727	0.894016206825656
chr20:63509357-63509621	-0.295297597048957	0.0229966273000422	-0.235694929368765	-0.369723328594763	-0.160566878702958
chr20:63787794-63788058	-0.172237450603663	0.100443731021592	0.0423298008732578	0.122999449416069	0.0987382963254286
chr20:64232679-64232943	0.530733735958849	0.643225618652958	0.528699907920768	0.701830103500789	0.438760693327521
chr20:64238575-64238839	-0.494506920518132	-0.412136674842112	-0.329564712770605	-0.221930466620009	-0.117827287112901
chr20:64242473-64242737	0.304995390533262	0.189117744618601	0.460990702893047	0.635047592757708	0.238040964522334
chr20:6435838-6436102	-0.936810516079523	-0.289926985831297	-0.426249933111454	-0.646364768407194	-0.720627302377379
chr20:6612060-6612324	-0.323939210621006	0.199295657967894	-0.165357177822896	-0.077404129417187	-0.0463440439255001
chr20:669260-669524	-1.5341341159679	-1.04358408911535	-0.854509914645637	-1.24922425553052	-1.40490459353099
chr20:700283-700547	0.208778968428279	-0.526500628883983	0.727852544372883	-0.556733293057795	0.27192527604414
chr20:7123892-7124156	0.82441650840806	0.885856746602789	0.551688509791105	0.762269196685041	0.425266087992471
chr20:7257866-7258130	-1.92700351613414	-1.55099055505392	-0.926381189970564	-1.52097220354939	-1.74485717632972
chr20:7585231-7585495	-1.74647843029561	-1.89192881335076	-1.66664669932686	-1.74469459985972	-2.62391438522485
chr20:7866570-7866834	-1.16643221911326	-1.01306641735563	-0.490889946728838	-0.841457151096383	-0.367100211778611
chr20:7936147-7936411	-1.27904675743212	1.05664105713476	-0.941516123224971	-0.777958579765038	0.785244288261824
chr20:7937818-7938082	0.227899505694103	-0.758688017860186	-0.425122409377706	-0.376961013677296	-1.23453571209368
chr20:7938511-7938775	-0.686006744202121	0.0746742659992304	-0.691844849284449	-0.359276352115413	-1.10137023836845
chr20:7939982-7940246	-1.36057064168497	-0.71845207373818	-1.33155243045515	-0.953766710014352	-1.00773530850784
chr20:7940712-7940976	-0.120569325267034	0.453379720613401	0.455813331617816	-0.124257616449347	0.109651846827309
chr20:8542419-8542683	0.204708120305758	0.442791093425368	0.058386138672009	0.802296293340514	-0.593599977792453
chr20:8667747-8668011	-0.0492063234103419	0.0115535494032261	0.262730541934029	0.282004547691078	0.620482075158217
chr20:8671692-8671956	0.0142969804071802	0.466443968476441	-0.324369541265446	-0.567265687247235	0.189615722981169
chr20:9112925-9113189	-0.675726485247662	-0.629120314804533	1.11131820796718	0.747828285214256	-0.355151467406448
chr20:9166408-9166672	-3.24320141550698	-3.73816697779177	-3.67241153791339	-3.08410104952052	-2.82585498157707
chr20:9218253-9218517	-0.930785751235755	-0.982712859287052	-0.608815056973754	-1.274479790024	0.111331434227815
chr20:9225985-9226249	-0.403378799385591	1.16051306824036	-0.506562757230757	0.211149656134659	-0.724989590630173
chr2:100072343-100072607	1.6904745133471	-0.0875553610729053	0.429832845560001	0.732724915585708	-0.336226534472048
chr2:100079511-100079775	0.354421911495303	1.09539658507507	0.717504486483642	0.743218557232594	0.399631265770975
chr2:100604288-100604552	-2.52219369380841	-1.55339755247162	-1.36514842157442	-1.7767214544816	0.406018058843231
chr2:100615809-100616073	-1.57392176041718	-0.84604233486967	-1.86950640361052	-1.61682051826019	-1.27883967518092
chr2:100813829-100814093	-0.9166524176499	0.356619893012709	-1.02106305640274	-0.0347679072729719	-1.70981367533542
chr2:100895722-100895986	-0.21082474419662	0.168640820837316	0.703256595985701	0.27088320125076	0.31288381043506
chr2:100905828-100906092	0.0532165671526518	1.36530510827311	0.438667711597711	0.621817918992304	0.782577389641996
chr2:100935877-100936141	-0.398014067058362	-0.00415011113274963	-1.14085088576715	-0.495599439455673	-0.801638479388161
chr2:101262536-101262800	0.232513619095234	0.205752524214482	0.807982688671884	0.628188937268565	0.264874617895323
chr2:101999392-101999656	-0.773703363346645	-0.327443325082808	0.117056216240443	-0.400850363616079	-0.0761483886288806
chr2:102102074-102102338	1.01597690208924	-0.87780264601867	-0.934865369016777	1.55209778106696	-0.568290230398168
chr2:102190412-102190676	-1.27655561874161	-0.696383829249434	-1.26643235580599	-1.47392369602617	-1.68776155040918
chr2:102258381-102258645	0.0826290855701055	0.229217417190026	0.539547001692485	0.30894651750159	0.48212637105199
chr2:102605110-102605374	-0.562785091087951	0.134584074757999	-1.67577805155995	-0.822541950105654	-1.23634307048465
chr2:102762170-102762434	-1.13438094351994	0.0176225163415959	-1.19180246111201	-0.549359258925697	-1.09623945668048
chr2:102788310-102788574	0.210771810743174	0.0551294187360483	-0.487891342187277	0.281224824605471	0.298669416694657
chr2:102792791-102793055	-2.06106192740918	-2.07019624266982	-2.16688153090935	-1.80273708293267	-1.70931950564804
chr2:102801667-102801931	-0.0717883634171834	0.14905453354878	0.0936608777687714	0.098186214406401	-0.078246153970804
chr2:102802117-102802381	-1.22535747110439	-0.307458362165588	-1.07264722040352	-0.48911619796287	-0.496056343859319
chr2:102815110-102815374	0.429459739791968	1.80019893197333	0.0806753991158738	0.742380544860345	0.0878621409593194
chr2:104413656-104413920	-1.23356948691838	-1.21558221027327	-1.44345911049124	-0.891789233506233	-1.88718055542766
chr2:105410197-105410461	0.483087808780737	-0.256077326653655	0.163871652544625	0.0734321095887514	0.177877282123199
chr2:105420864-105421128	-2.48202449563802	-1.84042997385279	-1.87356620450207	-1.94793572410156	-1.59168727498513
chr2:105438166-105438430	-0.820323310788197	-1.11972088645346	-0.101314638018521	-0.400121239363985	-1.84894617419105
chr2:105504541-105504805	-0.472151297529196	-0.185920446001899	-0.28975756629576	-0.502351498464749	-0.0615082227417545
chr2:105516005-105516269	-0.430078105457938	0.132037298561049	0.222645203439391	0.0571774724097774	0.0863534785856975
chr2:105910767-105911031	0.968387982217465	0.822607717201399	1.17601033384367	-0.208905018409092	0.253148570284187
chr2:106011184-106011448	-1.08881195191613	0.938271745782761	-0.139508345662116	-1.07079480062733	0.385089143778594
chr2:106117103-106117367	0.618237820899741	0.0170291380635327	0.0801987321677146	0.965668981292887	0.0917463636040239
chr2:106382585-106382849	-1.88474023146771	-2.53720942498277	-2.19689236540458	-1.26408906503942	-2.24975954259853
chr2:106384874-106385138	0.747724508772259	1.04195379941882	0.753413328546131	0.847993478188304	0.791088576224994
chr2:106389043-106389307	0.525053365445093	0.542030314831813	0.621307628113652	0.226142550319284	0.236393344459169
chr2:10774169-10774433	-0.801371196923538	-1.75175532185877	-2.12806489323927	-2.33074088459002	-2.36831870051944
chr2:107808436-107808700	0.353715548581243	-0.484666672737741	-0.506597405254892	-0.0917035283218128	0.84941765311715
chr2:10853509-10853773	-0.727152418232651	-0.854459337734511	-1.01733269840046	-0.79844465823281	-1.19050157877377
chr2:108560264-108560528	-0.694050150201761	-0.390687519057334	-0.187826502726625	-0.148309395603922	-0.190049557556711
chr2:108607587-108607851	0.238467511331284	0.351626519005602	0.108887200743367	0.550074146106772	0.384836328203062
chr2:108643685-108643949	-0.436842906755773	0.0581615477850373	0.343345814249371	-0.019848999332371	0.189777386624888
chr2:108905052-108905316	-1.35854098459558	-0.70738483441313	-0.162110270507263	-0.389874074513928	-0.276270302208007
chr2:108993826-108994090	-0.519663735410949	-0.642328953318498	-0.014434384228388	0.227349477812101	-0.384500879338741
chr2:10931671-10931935	-0.129781765388486	0.753923362807336	0.736479709633845	0.0524127361287175	0.394610262713195
chr2:109381361-109381625	1.09689035766747	1.48026992101459	1.31487011621111	1.49270332268581	1.83123008826462
chr2:109422528-109422792	0.337197688303441	0.0395835907770026	0.313687991619369	0.536631848310129	0.282144350318201
chr2:109623754-109624018	-0.139315574655619	0.367803483735566	0.803337912137783	-0.356400994165323	-0.258861652283552
chr2:109632124-109632388	0.298543927721982	-0.313522661601322	-0.317413962616184	-0.226476149467137	-0.0314730039144303
chr2:10983648-10983912	-0.453605972950203	-0.833477460698943	-1.51528137424326	-0.412302084328246	-1.4622866851547
chr2:110116076-110116340	-1.02278133759196	-0.69250490373645	-0.755419418429783	-0.648981200315366	-0.68488875478373
chr2:110169838-110170102	0.0497609313128618	0.406913776343884	0.207528090613423	0.395598946182273	0.240175186415956
chr2:110182222-110182486	-2.90337645479553	-2.60456879582729	-1.92131391727112	-1.48736517361673	-1.96089088174926
chr2:110777733-110777997	-0.321930580653742	1.20883603786234	-0.015361538488835	-0.522924088969211	0.770747653768505
chr2:110807880-110808144	0.0648552726924518	-0.787334363571498	-0.286667532670795	-0.272588297645694	-0.523307782533092
chr2:110816939-110817203	1.91090232842285	0.178141510791039	0.316417577768145	0.448385578859847	0.578703922118046
chr2:111113174-111113438	-1.00541178338702	-1.14811609949815	-1.16888191944454	-1.15859629147303	-0.50703614870958
chr2:111222470-111222734	0.406975228295105	-0.0491539925928918	0.688337757801696	0.323820685083041	0.213049124986789
chr21:11263284-11263548	-0.481804488998782	-1.18758585302282	-0.303105606020549	-0.0636057096528179	-0.921857181689319
chr2:111703627-111703891	0.796344841989823	0.343753146006193	0.15464988898659	1.09683613747867	-0.303542189503817
chr2:112641309-112641573	-2.75914613947402	-1.39586042891502	-1.96456031859401	-0.348317820544672	-1.94088091149187
chr2:112818381-112818645	-0.803400970525411	-0.44567008385695	-0.454943523698974	-0.458421632155558	-0.884510495678905
chr2:112823969-112824233	1.11069924151559	1.03467139661772	0.963057249749322	1.24997960032782	1.13911983399848
chr2:112939180-112939444	-0.231812213681122	-0.166273128677477	-0.395288905102382	0.0302828945264826	-0.482356534123755
chr2:11296041-11296305	-0.935400754703729	-0.0647500600993763	-0.592692653881066	-0.024759854476162	-0.40093377785795
chr2:113122678-113122942	0.385251123748708	-0.256970630393389	-1.84282072062626	-0.567080093899586	-0.283645647146568
chr2:113760763-113761027	-1.38529511485108	-0.562491164264889	-3.07859202935343	-1.35112909479504	-1.44021629964329
chr2:113785190-113785454	-0.0799388041794395	0.364212849813991	-0.223591716511489	0.0115828459612178	0.0609352367076695
chr2:11458531-11458795	-3.3313842803977	-2.37109630507037	-2.49732133407915	-1.97198636103614	-2.38829171620652
chr2:11496025-11496289	0.367113694958751	0.577897119553335	0.462241102315739	0.459686873850346	0.454459848738789
chr21:15199644-15199908	-0.389983419401862	-1.53962301764415	-1.72389812250415	-1.67080567653368	-1.83391168964084
chr21:15205268-15205532	0.529588639871364	0.772058302139827	0.958961528465629	0.657206908512959	0.842479400006338
chr21:15285400-15285664	-0.168669366724265	0.322677580409662	-0.192233340778839	0.955988621470218	0.0409531284940382
chr2:11597812-11598076	0.53635527276695	0.537791501262835	0.63839563211284	0.660760856813058	0.421333683012799
chr21:16376966-16377230	-2.41974032682383	-1.66046147695516	-2.25678246568603	-1.82517696142107	-2.55113255153624
chr2:11658686-11658950	-0.112074102797633	-0.301382585256509	-0.113955180389997	0.298795723619916	0.294936196601819
chr2:11722526-11722790	-0.431027368372192	-0.664689235828759	-0.412930255839908	-0.752770487477805	-0.743201889627423
chr21:17461360-17461624	-2.15842210736979	-1.95900001175863	-2.83364196270539	-2.32484454355496	-3.16277967701233
chr21:17473024-17473288	-1.09910090940598	-0.955429959617587	-0.529874511158457	0.630086939924653	-1.17323053059491
chr2:117917261-117917525	1.16139286558578	0.796879718957499	1.30245779491864	1.24019502913523	1.8532001286364
chr2:117921311-117921575	-0.0373388642336188	0.617113671048075	-0.496028050858312	0.597291992990573	-0.47140602434185
chr2:11807597-11807861	-0.696783597095386	-0.191283607113597	-0.190998955421393	0.230406542974386	-0.525779924603793
chr2:118146139-118146403	-0.186805471930166	-0.239870107704219	-0.0892501050741313	0.244728398512609	0.144308201424815
chr2:118179889-118180153	-0.114570777646383	-0.631909915925709	0.374400002965141	-0.454080027360535	-0.894904697544664
chr2:118313313-118313577	-0.399382225196445	-0.186070167771962	-0.277819904431	0.00664908738830772	1.24225756892821
chr2:118763923-118764187	-1.40268547744006	-1.35839112718808	-1.46861413618626	-0.469852295136482	-0.933015230698413
chr2:118807046-118807310	-0.249119136321445	-1.04302256637166	-0.637141035047614	0.0121195893584699	-0.0406642053726725
chr2:118826362-118826626	-1.19985258702941	-1.00702240912083	-2.69202760853295	-0.394163580184569	-1.40612296765913
chr2:118830490-118830754	-0.665597402096482	-0.737136374791618	1.09560900340848	-1.20848255703171	-0.398447637256231
chr21:19010660-19010924	-0.0652737652062682	0.461582744371432	-0.199217601265171	0.129727828079457	-0.494512954180335
chr2:119352654-119352918	-0.632485315537926	-0.943465094233701	-0.932253115014095	-0.699824119280951	-1.49683483711424
chr2:119597073-119597337	-0.944225346937544	0.386392426104932	-0.65611045710581	-0.421221622977667	-0.792588215499943
chr2:119771642-119771906	-1.43122963771191	-0.60764185294558	-3.90149046913653	-1.59201415517208	-1.95593021528559
chr2:12010600-12010864	0.586581421050978	0.661324019678262	0.589455813796738	0.76092009101646	0.617100094818383
chr2:120481739-120482003	0.487664022774366	0.633574891682708	1.12154973761527	-0.336291603305708	0.449625385180872
chr2:120504452-120504716	-0.227368088431754	-0.0589446590542075	0.160587896340015	0.322096134093221	0.399790020231232
chr2:120516972-120517236	0.469477265523206	0.226886154826183	0.541587633947114	2.98298566214314	1.75580670978548
chr2:120532001-120532265	-2.19315902750615	-1.39038083134523	-1.80625274825837	-2.50950774623885	-2.7917396997516
chr2:120541042-120541306	1.19386754773946	1.43874070744895	1.5190099580163	1.54822427851648	1.15636732396632
chr2:120914527-120914791	0.00454130074782366	-0.200102399566019	-0.336253999139321	-0.249874105737735	-0.136575793732929
chr2:120976541-120976805	-1.7763291333588	-0.35141891164215	-1.37924104688116	-1.32603180541933	-1.08145982624841
chr2:121100346-121100610	0.867351532736218	1.11964200518048	1.12050046690387	1.11240058172019	1.10690564951541
chr2:121350354-121350618	-0.239715480480221	0.379604260821081	-0.131023953791398	0.0519632866264763	0.289021480717182
chr2:121565672-121565936	-0.296687318509423	0.338556859253201	-0.258750613729047	-0.746233364086257	-0.87573734718605
chr2:121700481-121700745	-0.881030414224235	-0.699947881735626	-0.499300470626982	-0.692720937020721	-0.857238139258725
chr2:121722252-121722516	0.14997895247754	0.362411395185875	0.593056374363555	0.765239365053207	0.880883259936345
chr2:121902520-121902784	0.178481183796601	0.250244431726895	0.460216509186019	1.17638733309386	0.24106715643346
chr21:22063225-22063489	0.867762054335091	0.994033286464992	0.8362042551494	0.734627214142204	0.953689143546083
chr2:122652496-122652760	0.421128662141309	0.273845042569259	-0.331292390737663	-0.12998739228229	-0.103455193405425
chr2:122707096-122707360	-1.1885928387319	-0.68749508142813	-0.576046360517579	-0.399529561953013	-0.892655912712482
chr2:12500907-12501171	-0.768212337763836	0.0981474679854041	0.132042533699866	-0.129225857885813	-0.410133093478934
chr21:25478751-25479015	-0.208917960007032	0.0620325400950061	-0.150893711583364	-0.0331583884755676	-0.0929880570468345
chr2:125777579-125777843	0.0278444397184472	0.048361983546075	0.371782759626604	0.734202843092038	-0.173660309902163
chr21:25878923-25879187	0.404061892330841	0.12236524262855	0.30343985899013	0.484704337793506	0.0376156235649007
chr21:26547359-26547623	0.514123026275807	0.212116186461484	0.512525335408258	-0.0970021225956867	0.715436385188252
chr2:126688468-126688732	0.0821095695630404	0.31701504011847	0.682480444013625	1.5683861916535	0.710433682381996
chr2:126997051-126997315	-0.399815895149961	-0.982861413759195	-0.672525725533925	-0.352934264062747	-1.1206034880598
chr2:127060865-127061129	1.26683259663102	1.67124948324335	1.7562725802731	2.69475168245442	1.26697853220257
chr2:127455038-127455302	0.97822188824196	0.960602218609859	0.520410862983851	0.698444303133248	0.369794540667689
chr2:127514313-127514577	-3.19898325243275	-2.44341049022455	-0.110899655186728	-2.64044695309367	-2.48129535798799
chr21:27636352-27636616	0.562893859948549	1.44615515141041	0.561405036710137	0.309249822783075	0.579056282211891
chr2:127737657-127737921	0.544296137706994	-0.255362312056397	-0.00716329790377525	0.0644518715848327	-0.052962857210048
chr2:127893237-127893501	0.400471212576541	0.675458344423714	-0.023006901751418	-0.0516638616479243	0.0456434398981899
chr2:127968965-127969229	0.529850655027148	0.575474757664175	0.569288497923979	0.585099933293579	0.297473934428692
chr21:28069049-28069313	-1.06856446833331	-1.53722635510499	-0.0590325888039477	-1.43312748285678	-1.55673281951398
chr2:12808598-12808862	0.436350449966061	2.28562712409364	0.0199206702812239	0.147335358980038	0.168601697687098
chr2:128178929-128179193	-0.408241597513045	-0.316784833743238	-0.10691748058235	-0.62287066696142	-0.502091337742905
chr2:128187577-128187841	-2.54891580404809	-2.54437586539184	-2.47499127032298	-2.43153308067673	-3.101304575014
chr21:28215023-28215287	-0.11915094615706	-1.1135048651863	-0.0198324290888654	0.131053670073587	-0.285021222720811
chr2:12824675-12824939	0.845185942293135	1.51417246258636	0.962924751327537	0.417819160529342	-0.161643369112052
chr21:28375550-28375814	-0.246784349470541	0.529993858094323	-0.00989649178758272	0.396822423731911	0.0605351143426104
chr2:12844738-12845002	-0.307400423449009	-0.473913512061854	0.236107243132747	-0.491752554488948	-0.331884280400683
chr2:128594822-128595086	0.290165591405542	0.459362039950785	0.519544340743579	0.436913108636568	0.428937808647968
chr21:28633136-28633400	-1.4234627863735	-0.915711446655218	-1.14801265067757	-0.611605308070409	-0.719916108324064
chr21:28675024-28675288	-0.185806988624645	-0.187298515982068	-0.203506745380003	-0.0392290711538648	-0.349719019147463
chr21:28737304-28737568	-1.65762628905156	-1.72127018220379	-2.0524202188838	-1.94087960860981	-1.96422021760646
chr21:28737806-28738070	0.384070645337076	-0.545397040912585	-1.18296239407377	-0.584513886395265	-0.98113494711628
chr21:28763998-28764262	0.23572120109741	0.307023874319709	0.522690509352587	0.466007599873009	0.305288724926982
chr2:128808730-128808994	-0.245491294935603	-0.11169873549889	0.316642478419424	0.0609959651916339	0.403257724073622
chr21:29327364-29327628	-0.91428080403665	-1.62805690636643	-0.214647473138304	-1.52874426459422	0.00991936828563943
chr2:13000788-13001052	0.470442192440285	-0.220010089760005	-0.415393802211627	0.209054775212586	-0.0936872686024021
chr21:30567956-30568220	-2.37154288718483	-2.40502921260073	-2.82906596744156	-2.32385264707842	-3.19133478216423
chr21:30987342-30987606	-1.15024785356639	-1.24403886073105	-0.813975404219415	-1.04274238899638	-1.6112790878528
chr2:131122893-131123157	-1.56355103216798	-1.66016861951239	-1.96501809732902	-2.01065514624947	-1.50493318946804
chr21:31625218-31625482	2.22758939508049	-0.729379781532902	0.858586684355598	0.100407719159156	0.456920581117742
chr21:31938427-31938691	0.182741506832723	-0.27721048878234	-0.513786280373516	0.0824021339734197	-0.395741877478813
chr21:32131861-32132125	-0.255663171080269	0.0199761315911301	-0.463397215106669	-0.352048844188722	-0.504983061004346
chr21:32181197-32181461	0.44546472268302	0.704669560005489	0.325901960370581	0.793916731216572	0.476001547978371
chr21:32356647-32356911	-0.928000901546617	-1.40407051255209	-0.696645647126509	-1.30507067200881	-0.415595034581404
chr21:32520758-32521022	0.727125721663281	0.978839835592749	0.880954029004669	0.643737126552056	0.83028185887525
chr21:32593300-32593564	-0.847218143021199	-0.604312909146276	-0.235543696687501	-0.472882837010356	-0.455335248231458
chr21:33197275-33197539	-0.777648098272931	0.0473924417926348	1.77466590004249	-0.0152633053281348	1.35944825614706
chr21:33225973-33226237	-0.484558158007726	-0.286502553618121	-0.587159401623713	-0.372673666905406	-1.16369013980484
chr2:133591496-133591760	-0.0447209526010163	-1.99462259630822	-1.26000153777202	-0.749451874849711	-0.514829983166446
chr2:133675087-133675351	-0.926821402037451	-0.101438703284102	0.26652711562427	-0.416094138689232	-0.1864018636492
chr21:33698036-33698300	-0.711685275271532	-0.554211674591984	-0.908411110951628	-0.547589887292303	-0.979572271228471
chr2:133774625-133774889	-0.0664705884633698	-0.0167668431709765	-0.0888261428788998	-0.182807577914369	-0.189941098648147
chr2:133777134-133777398	1.29129850973182	1.760309968834	1.35536377066302	1.29495616962836	1.5665248432312
chr2:133949390-133949654	-0.545126402496756	0.0969508388777948	-1.52791886487144	-0.220850575033266	-1.08122318108205
chr2:133986881-133987145	1.48605118780329	-0.308431771498248	0.721787201312492	-0.696493992315213	0.270999263141948
chr2:134134261-134134525	-0.001354592811634	0.380356668066335	0.232650275642572	0.321684738536539	0.0863027998980891
chr2:134173204-134173468	0.17253720238241	0.506864308351808	0.473103979236977	0.584060419863759	0.0899297123188362
chr2:134174045-134174309	-0.278085947125507	-0.504630733194642	-0.655409064295788	0.263184787830433	-0.253295777796144
chr2:134201307-134201571	-2.62532653819868	-3.05506427271392	-3.22229913017921	-2.86365980801335	-2.16067793789166
chr2:134259410-134259674	0.138440610276383	0.321847380113873	0.11442133168611	0.0064624424130187	-0.0711524910056701
chr2:134268085-134268349	-0.17258906511682	-1.10310117314199	-1.73249938322194	-2.66738605373575	-1.21923401378378
chr2:134268705-134268969	-3.78804459495798	-3.53264294657605	-3.51611208320822	-3.09721777398899	-3.59795539949204
chr2:134301891-134302155	-0.248972133997996	-0.3021478547145	-0.725265262805288	-0.607485739153577	-0.528897470564552
chr2:134360871-134361135	0.23964627455366	0.589394542166273	0.678190937772015	0.747221239705503	0.565526780486097
chr2:134379382-134379646	-0.9200215134964	-0.292631028861262	-0.0816927282777923	-0.640733309985428	-0.66313080530844
chr2:134421261-134421525	-0.922699204697931	0.442534980094494	0.0126952631649718	0.20170852093466	0.412952846014939
chr2:134433075-134433339	1.25548610785589	1.65762678037297	1.20005632001439	1.61519175643727	1.20733050368952
chr2:134446207-134446471	-2.66001076982127	-2.47661947243953	-1.86542494894125	-2.63084939961672	-2.58846266929541
chr21:34531241-34531505	-0.178325673993734	0.0655246998385843	-0.0940132841405307	-0.185094820022277	-0.169800989864382
chr21:34565470-34565734	-0.557512240904967	-0.326492761597909	0.282241640083794	-0.397237180776252	-0.300206606922642
chr21:34579778-34580042	0.267772081935966	0.511879830897839	0.469530206916238	0.70192209192111	0.142720990406915
chr21:34592463-34592727	-0.0261032483492193	0.338700704783618	0.518807692070591	1.03702336720189	0.423851234657423
chr21:34620566-34620830	0.504098668257729	0.24442074164491	-0.11718910221768	0.588978990027642	0.462758705830488
chr2:134676942-134677206	1.18027301866009	0.625930240041598	-0.474004468325914	-0.883760624281589	-0.0896923219556968
chr21:34734498-34734762	-0.7265549023097	-0.321682599658095	-0.376850024971006	-0.384436214221037	-0.522164592837392
chr2:134823699-134823963	-0.578639647384787	-0.163847051017157	0.146973330256303	-0.213598925575245	0.0915959162934288
chr2:134839419-134839683	-1.66417843011213	-1.92490769736692	-1.28369651377979	-1.49992754254926	-1.68403815837988
chr2:134862916-134863180	-0.138764205656259	-0.245968041549073	0.881778145927499	0.0873524276688086	-0.888686235358983
chr2:134870083-134870347	-0.284903137485469	-0.802194141970156	-0.551178233834089	1.05074892509482	0.26481476322161
chr21:35226623-35226887	0.55985947393955	-0.475014505410392	0.877734548329574	0.791892265979404	-0.579936457039691
chr2:135494764-135495028	-0.388672430515034	0.00555917311175578	-0.307941989865966	-0.247715444965608	-0.954899950032451
chr2:135987633-135987897	-0.452133457465314	-0.497191733484014	-0.232116170553189	-0.034671310253342	0.502647562544798
chr2:136014306-136014570	-0.457948164064423	0.243776844467782	-0.209489900592755	0.0131674036012632	-0.710777131439353
chr21:36342454-36342718	1.44878388249876	0.406838523663113	0.0704604876694121	0.217701943575211	-0.0806870423018188
chr21:36479743-36480007	-2.41332631245372	-2.55477085280967	-2.29055315791357	-3.11980630007485	-2.5863464308009
chr21:36888959-36889223	-0.133777987826144	-1.4944791936447	-0.353892760480939	-0.707956301177355	0.254979215345335
chr21:36889936-36890200	1.08036393209478	1.36543013909737	1.13290655720436	1.22059404720035	1.187782588429
chr21:37181547-37181811	-0.534867140271439	-0.437499021018807	-0.67004329202107	0.390117539297634	-0.183993752540631
chr21:37560323-37560587	0.0324310591506154	-0.249531316376895	-0.693119989396673	-0.280463288889515	-0.136575773364516
chr21:37845200-37845464	0.650949403734982	0.721524019015235	1.03690680360506	0.521086253922622	0.428733422158431
chr21:37845973-37846237	-1.37749166891696	-2.09856288155666	-1.78227608863119	-2.00155079416492	-1.47719796458667
chr21:38067706-38067970	-0.393136914486476	-0.541919535545061	-0.38928508372859	0.477488190980551	-0.0913351321367616
chr2:138275462-138275726	0.645669521067068	0.242686476089601	0.313313858118586	0.993645919530152	0.167593253029434
chr21:38460842-38461106	-0.454629718644871	-0.136503311146642	-0.0223912412426126	-0.0931567945169971	-0.122316657684836
chr2:13876081-13876345	-0.470160016219873	-0.244998955033819	-0.629932446131231	-0.277535677751994	-1.24023913484982
chr21:38853880-38854144	-1.21070784889888	-0.932506798904213	-0.709184197665176	-0.729918802539727	-0.545393635121837
chr21:38898118-38898382	-1.26533139553996	-0.708335594815654	-0.502592459607382	-1.20010911234687	0.0346882912639456
chr21:39563906-39564170	-3.07290828276282	-3.60544286929676	-3.25926900807196	-3.82428009326084	-3.87128120077052
chr21:39660318-39660582	-0.863170841046461	-1.32316819891931	-0.322531201682038	0.345866506386703	-0.828490211066963
chr21:40074655-40074919	-0.185090098396408	0.318942481634695	-0.0369050200823687	0.556211751536057	1.44769680579114
chr2:141015220-141015484	-0.40496504844679	-0.187118761578207	-0.391650429275046	-0.336593240889633	-0.265808877515191
chr21:41574577-41574841	-0.346107540240915	-0.116455894050962	-0.236601129265252	-0.212210328216938	-0.00690171316598031
chr21:42263086-42263350	-0.095104085085919	1.1956613742157	-0.109486984616704	0.367719472291705	-0.234696749810344
chr2:142415795-142416059	0.634973996499719	0.555176672165056	0.676146651311592	0.642817288824416	0.397439694604205
chr21:42992243-42992507	-0.237231600049616	-0.341597611585505	-0.484562518746077	-0.467845421576094	-0.354035234764463
chr21:43703244-43703508	0.952083426455686	0.663444898231373	0.803278498708508	1.19562867327119	1.23903316759617
chr21:43783026-43783290	-1.34913660281286	-1.04952517421082	-1.55919117122047	-1.26226313770019	-1.55395399212993
chr21:43826612-43826876	1.34555831160453	0.0772155999240396	0.210432416385996	0.823444812044201	0.89210630407038
chr21:44095508-44095772	-0.546530220694162	-0.334177029804159	0.0105755652057715	-0.432188962411899	-0.779860204770054
chr21:44949603-44949867	1.30487867806884	2.71356771837825	3.07562788223027	1.7335503442943	1.49082552252184
chr21:44953016-44953280	0.456926177578508	-0.0303773882119971	0.11508316635198	-0.671357071261494	-0.662517457090507
chr21:44980580-44980844	1.34616923776673	1.59515497979105	0.932470151245525	2.32965800147041	1.4636233035011
chr21:44982657-44982921	-0.242283247905163	-0.532423032077753	0.441821125131138	-0.0777521638927376	-0.384456934285921
chr21:45049990-45050254	0.795843840412929	1.31249217522376	0.604151605463184	0.57324709823192	1.00002788128987
chr2:145066637-145066901	-1.10378726765645	-0.210886687571746	-0.226119360113436	0.143128065953072	-1.23284816164616
